training_episode,benchmark_episode_id,method,actor_critic_loss,policy_loss,value_loss,entropy,candidate_reward_mean,selected_reward_mean,task_completion_proxy,remaining_task_ratio,device
3300,S14,proposed_adaptive_hgrl,0.02082834020256996,0.015406196343974443,0.015898296565865166,0.1732089253491722,1.5683581233024597,1.7175016701221466,1.0,0.0,cuda
3400,S45,proposed_adaptive_hgrl,0.03246859461069107,0.030176542756549907,0.00991264700951433,0.216863722410215,1.5368452668190002,1.7618672996759415,1.0,0.0,cuda
3500,S84,proposed_adaptive_hgrl,0.07557684928178787,0.06958512381459059,0.01847281037044013,0.2321043104675482,1.4222612231969833,1.726370245218277,1.0,0.0,cuda
3600,S88,proposed_adaptive_hgrl,0.0195268914103508,0.0049184285672900785,0.03405451954313321,0.07160697171366337,1.6173071265220642,1.8676905184984207,1.0,0.0,cuda
3700,S62,proposed_adaptive_hgrl,0.030846403911709785,0.03031233811569578,0.0034800201619873405,0.10319427093077138,1.5083903670310974,1.6906961649656296,1.0,0.0,cuda
3800,S100,proposed_adaptive_hgrl,0.08900964260101318,0.05866901057743057,0.07400108961155638,0.2959853519058545,1.372879222035408,1.5973322242498398,1.0,0.0,cuda
3900,S61,proposed_adaptive_hgrl,0.04070444032549858,0.032397849290148883,0.023096896718925564,0.2087013969446483,1.4744345843791962,1.713465929031372,1.0,0.0,cuda
4000,S84,proposed_adaptive_hgrl,0.027544494718313217,0.021840397631246233,0.015588805724974009,0.13108635836567828,1.4530175626277924,1.680967390537262,1.0,0.0,cuda
4100,S65,proposed_adaptive_hgrl,0.0095812464132905,0.004031894200352326,0.013425822422505007,0.04922682494222386,1.3349269777536392,1.6202939748764038,1.0,0.0,cuda
4200,S15,proposed_adaptive_hgrl,0.009952395223081112,0.005719025291909707,0.011325422288791742,0.08630698257897507,1.4845041334629059,1.684385433793068,1.0,0.0,cuda
4300,S40,proposed_adaptive_hgrl,0.026136349886655807,0.01426929304739133,0.028812068198021734,0.10983734979450288,1.6548454314470291,1.8514161705970764,1.0,0.0,cuda
4400,S28,proposed_adaptive_hgrl,0.04901064559817314,0.03313257001241254,0.03877431165892631,0.15703610310447402,1.5924958437681198,1.7853006273508072,1.0,0.0,cuda
4500,S64,proposed_adaptive_hgrl,0.013217836618423462,0.0074016498252120755,0.015211895173479206,0.10291650760859739,1.5683529824018478,1.7563786655664444,1.0,0.0,cuda
4600,S76,proposed_adaptive_hgrl,0.031179122626781464,0.0036547273089126975,0.06224705383647233,0.04867775309867311,1.3506074100732803,1.580017939209938,1.0,0.0,cuda
4700,S18,proposed_adaptive_hgrl,0.011683915741741657,0.004189772049356222,0.01800449111397029,0.06078766645862288,1.5574901252985,1.7842556685209274,1.0,0.0,cuda
4800,S53,proposed_adaptive_hgrl,0.03247688710689545,0.028501705429732738,0.01181057226312987,0.13395731053862847,1.49649378657341,1.7937003672122955,1.0,0.0,cuda
4900,S13,proposed_adaptive_hgrl,0.04646176099777222,0.035710531898075715,0.029788770851155277,0.2653717662906274,1.7037156820297241,1.8088904917240143,1.0,0.0,cuda
5000,S11,proposed_adaptive_hgrl,0.04275842756032944,0.037894251164573234,0.016279560499242507,0.2461622344017087,1.5398485362529755,1.6588946878910065,1.0,0.0,cuda
5100,S14,proposed_adaptive_hgrl,0.012820327654480934,0.006730676641993227,0.015490200788008224,0.08809397024833743,1.5683581233024597,1.7175016701221466,1.0,0.0,cuda
5200,S22,proposed_adaptive_hgrl,0.05008238926529884,0.04643714745225225,0.011946480169001461,0.17306733690202236,1.5162851810455322,1.653983235359192,1.0,0.0,cuda
5300,S96,proposed_adaptive_hgrl,0.026173848658800125,0.02179472813668326,0.013706754129543697,0.17889182674509296,1.4875075221061707,1.7248654216527939,1.0,0.0,cuda
5400,S99,proposed_adaptive_hgrl,0.025673069059848785,0.011109635845059085,0.03419657170888968,0.08250236446819251,1.4010323882102966,1.7095751911401749,1.0,0.0,cuda
5500,S63,proposed_adaptive_hgrl,0.011001825332641602,0.00025986999244409503,0.024025319376960397,0.00694375359982935,1.5645877718925476,1.8603888303041458,1.0,0.0,cuda
5600,S63,proposed_adaptive_hgrl,0.03445250540971756,0.0002442940000828564,0.07615743158385158,0.006263147212558046,1.4122630581259727,1.7385105267167091,1.0,0.0,cuda
5700,S64,proposed_adaptive_hgrl,0.005970383528620005,0.0035106773752868747,0.006761575647033169,0.05830024801772993,1.5683529824018478,1.7563786655664444,1.0,0.0,cuda
5800,S55,proposed_adaptive_hgrl,0.013217469677329063,0.00369551536854118,0.02221733868464071,0.04758480114047824,1.500396803021431,1.750263288617134,1.0,0.0,cuda
5900,S56,proposed_adaptive_hgrl,0.011112982407212257,0.0034303631088974385,0.018195041462604422,0.0505149523895793,1.3689789324998856,1.6227006167173386,1.0,0.0,cuda
6000,S69,proposed_adaptive_hgrl,0.06923825293779373,0.05870324961733786,0.027491310824048654,0.18360873085394402,1.5603025555610657,1.7229658961296082,1.0,0.0,cuda
6100,S59,proposed_adaptive_hgrl,0.028379110619425774,0.021613198443766635,0.01707148957939353,0.0916258248893339,1.4108549356460571,1.6132916361093521,1.0,0.0,cuda
6200,S38,proposed_adaptive_hgrl,0.014591703191399574,0.005272527738270583,0.022225638249437907,0.06823608406729739,1.6742142736911774,1.8692778646945953,1.0,0.0,cuda
6300,S39,proposed_adaptive_hgrl,0.009017931297421455,0.0036444449506110033,0.013104829439498644,0.052368660934491607,1.5878101289272308,1.8508935868740082,1.0,0.0,cuda
6400,S49,proposed_adaptive_hgrl,0.010362688452005386,0.0007828092584816204,0.02162688401810442,0.015221898525268642,1.5526244640350342,1.8123628497123718,1.0,0.0,cuda
6500,S22,proposed_adaptive_hgrl,0.050502121448516846,0.03252089183069984,0.04326529127138201,0.14881507901736768,1.5229485780000687,1.653983235359192,1.0,0.0,cuda
6600,S79,proposed_adaptive_hgrl,0.03174767643213272,0.02568592897533839,0.015422234922880307,0.0878255915058156,1.379090279340744,1.6421456336975098,1.0,0.0,cuda
6700,S65,proposed_adaptive_hgrl,0.009928056970238686,5.386331242362985e-06,0.02205509374664416,0.00021216164133455533,1.325501337647438,1.6251208186149597,1.0,0.0,cuda
6800,S62,proposed_adaptive_hgrl,0.028260046616196632,0.02226589937163226,0.01534203017473601,0.09097682559572731,1.5083903670310974,1.6906961649656296,1.0,0.0,cuda
6900,S60,proposed_adaptive_hgrl,0.016100693494081497,0.008385353572521126,0.019173155467797187,0.09125797559538884,1.4292878210544586,1.7305383831262589,1.0,0.0,cuda
7000,S14,proposed_adaptive_hgrl,0.0112907774746418,0.00643499809302206,0.012838008562539471,0.09213237499952243,1.5828523337841034,1.7187919467687607,1.0,0.0,cuda
7100,S7,proposed_adaptive_hgrl,0.02769390121102333,0.01963764801588752,0.021769721855889657,0.1740123404557501,1.5653606206178665,1.709063857793808,1.0,0.0,cuda
7200,S5,proposed_adaptive_hgrl,0.0052986894734203815,0.0023533657987826473,0.007372659441898577,0.03723729549892063,1.5525619238615036,1.7219992578029633,1.0,0.0,cuda
7300,S74,proposed_adaptive_hgrl,0.02021830342710018,4.11854923427768e-05,0.044869305012980476,0.001406832525617574,1.6538932770490646,1.8572168350219727,1.0,0.0,cuda
7400,S38,proposed_adaptive_hgrl,0.0035337735898792744,0.0013503086399848652,0.005388071858760668,0.024116735383778152,1.6742142736911774,1.8692778646945953,1.0,0.0,cuda
7500,S1,proposed_adaptive_hgrl,0.020733503624796867,0.01784337824210347,0.008950594479756546,0.11376404406538336,1.4860475361347198,1.7045634984970093,1.0,0.0,cuda
7600,S97,proposed_adaptive_hgrl,0.010859040543437004,0.0037662168224412707,0.0168688293924788,0.049814945689917144,1.518355444073677,1.6592455506324768,1.0,0.0,cuda
7700,S45,proposed_adaptive_hgrl,0.017066214233636856,0.010196811222094482,0.01763790479162708,0.10676542436908575,1.5368452668190002,1.7618672996759415,1.0,0.0,cuda
7800,S90,proposed_adaptive_hgrl,0.03213100880384445,0.02801554222969549,0.01105015879147686,0.08571018419224782,1.3939686715602875,1.635007083415985,1.0,0.0,cuda
7900,S96,proposed_adaptive_hgrl,0.012685518711805344,0.009119082532770051,0.009947065862220938,0.09097431119396518,1.4875075221061707,1.7248654216527939,1.0,0.0,cuda
8000,S26,proposed_adaptive_hgrl,0.027547452598810196,0.00254173012204717,0.05648173703229986,0.04110585319124741,1.287512443959713,1.6009095534682274,1.0,0.0,cuda
8100,S45,proposed_adaptive_hgrl,0.007036959752440453,0.0032526096744032174,0.00948788150708424,0.048519629992678705,1.5368452668190002,1.7618672996759415,1.0,0.0,cuda
8200,S83,proposed_adaptive_hgrl,0.015161475166678429,0.0003092198467058438,0.033186611068231286,0.008171977617094152,1.5564528703689575,1.799157977104187,1.0,0.0,cuda
8300,S95,proposed_adaptive_hgrl,0.013480388559401035,0.008227974467434285,0.013242216562503017,0.07065826923178999,1.6145332902669907,1.812432736158371,1.0,0.0,cuda
8400,S70,proposed_adaptive_hgrl,0.0076869335025548935,0.0026603004826020182,0.012012119453288506,0.03788206884196949,1.5305701196193695,1.7055523842573166,1.0,0.0,cuda
8500,S39,proposed_adaptive_hgrl,0.009615258313715458,0.002864949419745244,0.016033465100917965,0.046475026697091595,1.5879461467266083,1.8508935868740082,1.0,0.0,cuda
8600,S66,proposed_adaptive_hgrl,0.013038292527198792,1.0600409808603217e-05,0.028958940485608764,0.00038304344002000444,1.2830027490854263,1.6210491061210632,1.0,0.0,cuda
8700,S41,proposed_adaptive_hgrl,0.00509831216186285,4.859623810560265e-05,0.011256953756401344,0.0015913196936611308,1.454343020915985,1.7223764657974243,1.0,0.0,cuda
8800,S78,proposed_adaptive_hgrl,0.021893098950386047,0.01304039511322208,0.021594526289845817,0.08648321197126485,1.537030816078186,1.7620421051979065,1.0,0.0,cuda
8900,S50,proposed_adaptive_hgrl,0.012327704578638077,0.006964125059311321,0.013898513876483776,0.0890751581690538,1.524745151400566,1.7199673056602478,1.0,0.0,cuda
9000,S69,proposed_adaptive_hgrl,0.15588894486427307,0.14752847191257956,0.019456791080301628,0.0395094396598859,1.5603025555610657,1.7229658961296082,1.0,0.0,cuda
9100,S76,proposed_adaptive_hgrl,0.025278158485889435,0.000502895015017657,0.05523081123828888,0.007860097071325978,1.3506074100732803,1.580017939209938,1.0,0.0,cuda
9200,S29,proposed_adaptive_hgrl,0.02176653780043125,0.00020051246383445687,0.0480341146394494,0.004932531959851784,1.285743162035942,1.5808087885379791,1.0,0.0,cuda
9300,S77,proposed_adaptive_hgrl,0.008179690688848495,0.0024411259780663386,0.013652908974108868,0.04052432475688563,1.4397067576646805,1.6903271526098251,1.0,0.0,cuda
9400,S68,proposed_adaptive_hgrl,0.04589574411511421,0.04227508092297305,0.012331700103459298,0.19286044002818414,1.5694022327661514,1.7537241727113724,1.0,0.0,cuda
9500,S27,proposed_adaptive_hgrl,0.040343157947063446,0.0001229970863789731,0.0894424537618761,0.002894481416089816,1.2255401983857155,1.6008380427956581,1.0,0.0,cuda
9600,S19,proposed_adaptive_hgrl,0.010181782767176628,0.005101257089108691,0.012798451328308147,0.06787765509840105,1.5408757477998734,1.7441124022006989,1.0,0.0,cuda
9700,S12,proposed_adaptive_hgrl,0.02589786797761917,0.01646279670239892,0.02386963230674155,0.13062632368160998,1.5870848447084427,1.67964006960392,1.0,0.0,cuda
9800,S60,proposed_adaptive_hgrl,0.007394874002784491,0.00488126196304961,0.0068500877987389686,0.05689276219323218,1.5089441239833832,1.7342400699853897,1.0,0.0,cuda
9900,S76,proposed_adaptive_hgrl,0.01332145370543003,0.0002896742301032873,0.029101675772835733,0.00639730329466802,1.3508685678243637,1.582107201218605,1.0,0.0,cuda
10000,S83,proposed_adaptive_hgrl,0.0123221380636096,7.186298096861776e-05,0.027272473868151792,0.0022337657547360796,1.5564528703689575,1.799157977104187,1.0,0.0,cuda
10100,S50,proposed_adaptive_hgrl,0.016415880993008614,0.011434406826083432,0.012895754982309882,0.08216152668861593,1.524745151400566,1.7199673056602478,1.0,0.0,cuda
10200,S60,proposed_adaptive_hgrl,0.007958810776472092,0.0014629830397385746,0.014993182478519884,0.025110464845647513,1.4292878210544586,1.7305383831262589,1.0,0.0,cuda
10300,S11,proposed_adaptive_hgrl,0.01388239674270153,0.00976144783837185,0.01170861828722991,0.11479296076047507,1.5398485362529755,1.6588946878910065,1.0,0.0,cuda
10400,S41,proposed_adaptive_hgrl,0.006104367319494486,2.119625502450262e-06,0.013562583990278654,9.14644929969825e-05,1.454343020915985,1.7223764657974243,1.0,0.0,cuda
10500,S11,proposed_adaptive_hgrl,0.010703143663704395,0.004457252909116249,0.015234176098601893,0.060948816620491314,1.4785784780979156,1.6256564110517502,1.0,0.0,cuda
10600,S64,proposed_adaptive_hgrl,0.0033850972540676594,0.0002945084993335456,0.007025045419140952,0.007068152121886521,1.567855641245842,1.7563786655664444,1.0,0.0,cuda
10700,S2,proposed_adaptive_hgrl,0.02028290554881096,0.003775779630872389,0.037708075100681526,0.04615071391038598,1.6672478318214417,1.7926152348518372,1.0,0.0,cuda
10800,S10,proposed_adaptive_hgrl,0.014236627146601677,0.004476779838313405,0.0231894284424925,0.06753951479804622,1.532345250248909,1.6995199024677277,1.0,0.0,cuda
10900,S90,proposed_adaptive_hgrl,0.031928498297929764,0.024941403418778485,0.017438479250358796,0.08602214481207048,1.3939686715602875,1.635007083415985,1.0,0.0,cuda
11000,S40,proposed_adaptive_hgrl,0.020189743489027023,0.006152990273122327,0.03249955327532916,0.05880462301989975,1.57012839615345,1.8502855896949768,1.0,0.0,cuda
11100,S81,proposed_adaptive_hgrl,0.014805210754275322,0.0015668646483386617,0.029947100149001926,0.023784863714946987,1.3550907522439957,1.5502346009016037,1.0,0.0,cuda
11200,S85,proposed_adaptive_hgrl,0.01001823041588068,0.007807418632751029,0.006385767526808195,0.06627827126328388,1.5657000988721848,1.74843929708004,1.0,0.0,cuda
11300,S30,proposed_adaptive_hgrl,0.004892421420663595,5.2909518217347795e-05,0.010791031481289792,0.0016452015661802364,1.3705837279558182,1.5890854597091675,1.0,0.0,cuda
11400,S18,proposed_adaptive_hgrl,0.007778745610266924,3.13741461965833e-05,0.017238695535873205,0.0010041723816795899,1.5730629563331604,1.8145813345909119,1.0,0.0,cuda
11500,S93,proposed_adaptive_hgrl,0.006687807850539684,0.002731723939064068,0.009764095571881626,0.043775901649549476,1.497783124446869,1.7173477411270142,1.0,0.0,cuda
11600,S7,proposed_adaptive_hgrl,0.0175967738032341,0.01246488383912947,0.01446391971545502,0.13768748984748513,1.5653606206178665,1.709063857793808,1.0,0.0,cuda
11700,S81,proposed_adaptive_hgrl,0.02589762955904007,0.0036937168406439014,0.050177299650385976,0.03758722281263286,1.3550907522439957,1.5502346009016037,1.0,0.0,cuda
11800,S86,proposed_adaptive_hgrl,0.02572273649275303,2.1394976199129445e-05,0.05713059132176568,0.0007422789882478575,1.5530630946159363,1.8568304479122162,1.0,0.0,cuda
11900,S91,proposed_adaptive_hgrl,0.01243771705776453,0.008913283993024379,0.0104520111635793,0.1178971303127776,1.5907687991857529,1.808904841542244,1.0,0.0,cuda
12000,S28,proposed_adaptive_hgrl,0.012458402663469315,0.0016869400468522144,0.024595547904027626,0.029653311801527547,1.6307981312274933,1.845275267958641,1.0,0.0,cuda
12100,S79,proposed_adaptive_hgrl,0.010973476804792881,0.0009307942101486333,0.022685675299726427,0.016587127464573,1.379090279340744,1.6421456336975098,1.0,0.0,cuda
12200,S46,proposed_adaptive_hgrl,0.005069546401500702,0.0002972026982206444,0.010769840882858261,0.00740844842238911,1.5075702220201492,1.7177972346544266,1.0,0.0,cuda
12300,S45,proposed_adaptive_hgrl,0.005823716055601835,0.0013438468730269104,0.010521685327603336,0.025488921226212647,1.5368452668190002,1.7618672996759415,1.0,0.0,cuda
12400,S100,proposed_adaptive_hgrl,0.031324759125709534,0.016766082458389064,0.034484009360312484,0.09591251547363866,1.372879222035408,1.5973322242498398,1.0,0.0,cuda
12500,S44,proposed_adaptive_hgrl,0.01601264998316765,2.0103268752791337e-05,0.03555506407428766,0.0007231798128090388,1.4248995631933212,1.6152046024799347,1.0,0.0,cuda
12600,S59,proposed_adaptive_hgrl,0.009073780849575996,0.002234426792614874,0.015896050434093922,0.03138684160559656,1.4108549356460571,1.6132916361093521,1.0,0.0,cuda
12700,S32,proposed_adaptive_hgrl,0.03459012880921364,0.000770659462432377,0.07548667491937522,0.014953180682031723,1.4789209812879562,1.8136946856975555,1.0,0.0,cuda
12800,S52,proposed_adaptive_hgrl,0.027339264750480652,0.001304711491627586,0.058406883537827525,0.02485432915955255,1.4379081577062607,1.745009109377861,1.0,0.0,cuda
12900,S42,proposed_adaptive_hgrl,0.024197647348046303,0.01733103992944507,0.017397109727482984,0.09620907934757969,1.663992926478386,1.827739641070366,1.0,0.0,cuda
13000,S78,proposed_adaptive_hgrl,0.006585324183106422,0.00026373440334737097,0.01419656173675321,0.00668630972994314,1.537030816078186,1.7620421051979065,1.0,0.0,cuda
13100,S1,proposed_adaptive_hgrl,0.02949230559170246,0.023652624841844272,0.014972999317990343,0.08981680978736538,1.5589141249656677,1.7048316448926926,1.0,0.0,cuda
13200,S19,proposed_adaptive_hgrl,0.024938644841313362,0.016422186392027527,0.02107015789488287,0.09651118168896859,1.5408757477998734,1.7441124022006989,1.0,0.0,cuda
13300,S17,proposed_adaptive_hgrl,0.06196453422307968,0.05663864442612976,0.01587157611902512,0.18163214851833984,1.572917953133583,1.7817798405885696,1.0,0.0,cuda
13400,S32,proposed_adaptive_hgrl,0.05142707750201225,6.83892058717106e-06,0.11427299788920209,0.0002611035057239514,1.2624455839395523,1.6360740810632706,1.0,0.0,cuda
13500,S72,proposed_adaptive_hgrl,0.020876213908195496,0.0009030885212268913,0.044802719193739904,0.018809857894666878,1.5945601612329483,1.8801022171974182,1.0,0.0,cuda
13600,S26,proposed_adaptive_hgrl,0.0042109196074306965,0.000706171020279811,0.008150171916582849,0.016282874630943807,1.5436366945505142,1.7355675101280212,1.0,0.0,cuda
13700,S50,proposed_adaptive_hgrl,0.017705373466014862,0.011816889395788621,0.01539762651827914,0.10404466585808073,1.524745151400566,1.7199673056602478,1.0,0.0,cuda
13800,S91,proposed_adaptive_hgrl,0.011102492921054363,0.0019381049762294822,0.021128895175479556,0.03436148548928031,1.5903370380401611,1.808904841542244,1.0,0.0,cuda
13900,S26,proposed_adaptive_hgrl,0.0077104587107896805,0.0025045747315530775,0.012372274621156976,0.03616393853313773,1.541187196969986,1.7355675101280212,1.0,0.0,cuda
14000,S78,proposed_adaptive_hgrl,0.022424990311264992,0.018983615480692606,0.009563879160396027,0.08623706425302209,1.465619996190071,1.690610021352768,1.0,0.0,cuda
14100,S45,proposed_adaptive_hgrl,0.005430491641163826,0.0010265189630391802,0.010241964658867175,0.020491154144846934,1.5368452668190002,1.7618672996759415,1.0,0.0,cuda
14200,S76,proposed_adaptive_hgrl,0.01756950281560421,2.073615327446987e-05,0.03901007096283138,0.0005765908483444842,1.3506074100732803,1.580017939209938,1.0,0.0,cuda
14300,S90,proposed_adaptive_hgrl,0.024259615689516068,0.017088565975427628,0.01782645827233864,0.08508573345752342,1.3939686715602875,1.635007083415985,1.0,0.0,cuda
14400,S78,proposed_adaptive_hgrl,0.00982614979147911,2.5105920684609373e-05,0.021798313289764337,0.0008197654993279062,1.5253597050905228,1.7381345629692078,1.0,0.0,cuda
14500,S60,proposed_adaptive_hgrl,0.006371838040649891,0.0017178942362070515,0.010971365629330876,0.028317037931675667,1.4390984028577805,1.7198758870363235,1.0,0.0,cuda
14600,S29,proposed_adaptive_hgrl,0.016310997307300568,9.283077052657518e-05,0.0360966516964254,0.0025324978537567713,1.285743162035942,1.5808087885379791,1.0,0.0,cuda
14700,S32,proposed_adaptive_hgrl,0.01947934553027153,0.0019458683927950915,0.03961661134962924,0.029399644950172332,1.3515403792262077,1.7636648267507553,1.0,0.0,cuda
14800,S8,proposed_adaptive_hgrl,0.017489509657025337,0.006925298594467222,0.024885162025043428,0.06341119097487535,1.5920580625534058,1.8228956907987595,1.0,0.0,cuda
14900,S11,proposed_adaptive_hgrl,0.012218897230923176,0.006766797798091417,0.014035787535249256,0.08640058224989508,1.5398485362529755,1.6588946878910065,1.0,0.0,cuda
15000,S78,proposed_adaptive_hgrl,0.005673076491802931,5.692425293091219e-05,0.012516102419340314,0.0016094022697339954,1.5253597050905228,1.7381345629692078,1.0,0.0,cuda
15100,S63,proposed_adaptive_hgrl,0.014694725163280964,1.400685334829177e-06,0.03265325876418501,6.409796258661569e-05,1.5645877718925476,1.8603888303041458,1.0,0.0,cuda
15200,S29,proposed_adaptive_hgrl,0.014849827624857426,1.545247296519392e-05,0.03297715493681608,0.0005344149267362423,1.285743162035942,1.5808087885379791,1.0,0.0,cuda
15300,S71,proposed_adaptive_hgrl,0.12479715794324875,0.12146708679938456,0.008155619052558905,0.03399566747335381,1.5711729377508163,1.7550917118787766,1.0,0.0,cuda
15400,S29,proposed_adaptive_hgrl,0.012771200388669968,0.0006392234349661408,0.027232667664065957,0.012272310942604945,1.4800670742988586,1.7459055483341217,1.0,0.0,cuda
15500,S99,proposed_adaptive_hgrl,0.017037218436598778,0.005349196885806151,0.027184094695257954,0.054481993172885414,1.3707846105098724,1.6939062923192978,1.0,0.0,cuda
15600,S20,proposed_adaptive_hgrl,0.009415416046977043,0.006304441252723336,0.008642971375593334,0.0778362043748511,1.4110360741615295,1.6285542398691177,1.0,0.0,cuda
15700,S47,proposed_adaptive_hgrl,0.008778068237006664,0.003274718648752284,0.01334822628996335,0.05033522261309775,1.490478739142418,1.7349360138177872,1.0,0.0,cuda
15800,S88,proposed_adaptive_hgrl,0.009432068094611168,0.00036330483271740377,0.020327947370333277,0.00788133525937741,1.616418331861496,1.8676905184984207,1.0,0.0,cuda
15900,S73,proposed_adaptive_hgrl,0.00943363644182682,7.688088430768403e-06,0.02095299731445266,0.00028997098162442364,1.4886738657951355,1.78680519759655,1.0,0.0,cuda
