training_episode,benchmark_episode_id,method,actor_critic_loss,policy_loss,value_loss,entropy,candidate_reward_mean,selected_reward_mean,task_completion_proxy,remaining_task_ratio,device
1300,S4,paper3_deep_mw_maddpg_uav_swarm,0.028395352885127068,0.025206679968050594,0.013269970096018824,0.2782812975056004,1.3557538241147995,1.524951085448265,1.0,0.0,cuda
1400,S85,paper3_deep_mw_maddpg_uav_swarm,0.027976784855127335,0.02495411933750802,0.012736799144477118,0.2708893978269771,1.3623679876327515,1.5398959517478943,1.0,0.0,cuda
1500,S95,paper3_deep_mw_maddpg_uav_swarm,0.036649756133556366,0.026830968568182456,0.0256993943477255,0.17459410303308687,1.3629881739616394,1.6081949472427368,1.0,0.0,cuda
1600,S46,paper3_deep_mw_maddpg_uav_swarm,0.006438401993364096,0.0031640971804876017,0.008430224093899596,0.05192961353350256,1.2036700323224068,1.495579443871975,1.0,0.0,cuda
1700,S55,paper3_deep_mw_maddpg_uav_swarm,0.023686356842517853,0.01996321308985216,0.013359240318038701,0.22885120712089702,1.3633895367383957,1.559767633676529,1.0,0.0,cuda
1800,S49,paper3_deep_mw_maddpg_uav_swarm,0.025154871866106987,0.018177307732002213,0.019279872649349272,0.1698378909537155,1.3673516809940338,1.5855371952056885,1.0,0.0,cuda
1900,S55,paper3_deep_mw_maddpg_uav_swarm,0.011530181393027306,0.009196992497884082,0.008294729676435963,0.13994388900619015,1.3633895367383957,1.559767633676529,1.0,0.0,cuda
2000,S14,paper3_deep_mw_maddpg_uav_swarm,0.02065250650048256,0.015865300521909376,0.015006162491772557,0.19655676337424666,1.355457067489624,1.4865945428609848,1.0,0.0,cuda
2100,S92,paper3_deep_mw_maddpg_uav_swarm,0.03986881673336029,0.02869559969767188,0.028283706822548993,0.1554452886825004,1.3628799468278885,1.6302732527256012,1.0,0.0,cuda
2200,S43,paper3_deep_mw_maddpg_uav_swarm,0.06088279187679291,0.046063296235729245,0.038268304662778974,0.2401238102496137,1.4007886350154877,1.620369777083397,1.0,0.0,cuda
2300,S10,paper3_deep_mw_maddpg_uav_swarm,0.03864412009716034,0.02584986630313324,0.03415631552343257,0.25760896448628046,1.3585443496704102,1.4901781976222992,1.0,0.0,cuda
2400,S47,paper3_deep_mw_maddpg_uav_swarm,0.013730289414525032,0.008781609765037501,0.013182583221350797,0.09834815943236311,1.2759352922439575,1.500217467546463,1.0,0.0,cuda
2500,S93,paper3_deep_mw_maddpg_uav_swarm,0.07070955634117126,0.06513900310397958,0.016803514841740252,0.19910257557421573,1.370407834649086,1.496689721941948,1.0,0.0,cuda
2600,S69,paper3_deep_mw_maddpg_uav_swarm,0.01899927668273449,0.016953828218447597,0.007786077127093449,0.14582853062893264,1.3005644530057907,1.4496264308691025,1.0,0.0,cuda
2700,S97,paper3_deep_mw_maddpg_uav_swarm,0.021044012159109116,0.016227589381702323,0.01448029433049669,0.16997092468860275,1.1767541319131851,1.3994292616844177,1.0,0.0,cuda
2800,S38,paper3_deep_mw_maddpg_uav_swarm,0.019202925264835358,0.014661545376839058,0.012759834964526817,0.12005470128806778,1.3684550523757935,1.6073171347379684,1.0,0.0,cuda
2900,S96,paper3_deep_mw_maddpg_uav_swarm,0.037567030638456345,0.022502880986053242,0.03665076490142383,0.14286931576862275,1.177037499845028,1.5105938166379929,1.0,0.0,cuda
3000,S44,paper3_deep_mw_maddpg_uav_swarm,0.05305491387844086,0.031208400088871713,0.052752350171090256,0.18920438693021424,1.2567861378192902,1.3795039355754852,1.0,0.0,cuda
3100,S16,paper3_deep_mw_maddpg_uav_swarm,0.004366765730082989,0.002054987824930521,0.005934147911830223,0.03585884464587252,1.2461431473493576,1.483855962753296,1.0,0.0,cuda
3200,S85,paper3_deep_mw_maddpg_uav_swarm,0.008536464534699917,0.005338969850299691,0.009077604539925233,0.08874283977496855,1.3623679876327515,1.5398959517478943,1.0,0.0,cuda
3300,S63,paper3_deep_mw_maddpg_uav_swarm,0.02020106092095375,0.0035144483402387294,0.03805774071952328,0.043937046705211674,1.3504521995782852,1.603149101138115,1.0,0.0,cuda
3400,S24,paper3_deep_mw_maddpg_uav_swarm,0.056189313530921936,0.05018874927918637,0.018300336705578957,0.22345898940257314,1.26512610912323,1.4498616755008698,1.0,0.0,cuda
3500,S34,paper3_deep_mw_maddpg_uav_swarm,0.06225341930985451,0.04127880711052967,0.05087228378226882,0.19179159499597317,1.1314660981297493,1.468872144818306,1.0,0.0,cuda
3600,S99,paper3_deep_mw_maddpg_uav_swarm,0.01685095950961113,0.014803723271697322,0.008318382172262773,0.16960341550293379,1.2375486642122269,1.417079970240593,1.0,0.0,cuda
3700,S19,paper3_deep_mw_maddpg_uav_swarm,0.024837780743837357,0.017170693672596826,0.02139980787615059,0.1962826056469993,1.3889685720205307,1.5227443426847458,1.0,0.0,cuda
3800,S52,paper3_deep_mw_maddpg_uav_swarm,0.04042195901274681,0.03417644095799144,0.019242907059378922,0.24137900536153012,1.2778884544968605,1.569069005548954,1.0,0.0,cuda
3900,S38,paper3_deep_mw_maddpg_uav_swarm,0.03795250505208969,0.009322250354045991,0.0661190936807543,0.11233345324764174,1.4635439068078995,1.6678559929132462,1.0,0.0,cuda
4000,S38,paper3_deep_mw_maddpg_uav_swarm,0.007075376342982054,0.002223331695219599,0.011650859170913463,0.03908417715775342,1.3684550523757935,1.6073171347379684,1.0,0.0,cuda
4100,S61,paper3_deep_mw_maddpg_uav_swarm,0.02406156435608864,0.01251788716623814,0.028100711861043237,0.11016414778043719,1.1819717809557915,1.498673252761364,1.0,0.0,cuda
4200,S89,paper3_deep_mw_maddpg_uav_swarm,0.02642758935689926,0.020247957372646397,0.01722540098216996,0.1571799225293986,1.302260011434555,1.4606166332960129,1.0,0.0,cuda
4300,S79,paper3_deep_mw_maddpg_uav_swarm,0.015326282940804958,0.0006619729402208563,0.03292448856518604,0.015171003775662939,1.2148240208625793,1.4043143391609192,1.0,0.0,cuda
4400,S69,paper3_deep_mw_maddpg_uav_swarm,0.02358456887304783,0.018839307546840933,0.013139381931978278,0.11674591403333068,1.3005644530057907,1.4496264308691025,1.0,0.0,cuda
4500,S79,paper3_deep_mw_maddpg_uav_swarm,0.008571735583245754,0.0003679762203316894,0.01844351287002155,0.009582090600275706,1.2148240208625793,1.4043143391609192,1.0,0.0,cuda
4600,S45,paper3_deep_mw_maddpg_uav_swarm,0.012399755418300629,0.00988644288099727,0.007820417431531723,0.10058746499403137,1.3593391329050064,1.5241325497627258,1.0,0.0,cuda
4700,S38,paper3_deep_mw_maddpg_uav_swarm,0.011378871276974678,0.0014015513404181945,0.022802724966993537,0.02839058111476347,1.436521753668785,1.6389521062374115,1.0,0.0,cuda
4800,S82,paper3_deep_mw_maddpg_uav_swarm,0.04149886220693588,0.029766829594265465,0.028141293383669108,0.09315506533445728,1.26131372153759,1.5428770929574966,1.0,0.0,cuda
4900,S82,paper3_deep_mw_maddpg_uav_swarm,0.021332265809178352,0.0037814408253700194,0.0402213241904974,0.05487702223567226,1.26131372153759,1.5428770929574966,1.0,0.0,cuda
5000,S3,paper3_deep_mw_maddpg_uav_swarm,0.03949741646647453,0.02321168034113441,0.038922437854125747,0.12293605763717412,1.3767416328191757,1.5824846476316452,1.0,0.0,cuda
5100,S53,paper3_deep_mw_maddpg_uav_swarm,0.033231113106012344,0.02843952909398695,0.012524774141638773,0.0844564528067491,1.334878608584404,1.538789987564087,1.0,0.0,cuda
5200,S61,paper3_deep_mw_maddpg_uav_swarm,0.021839525550603867,0.010114465694641694,0.028414048669219483,0.10612620384713281,1.1886673346161842,1.499161995947361,1.0,0.0,cuda
5300,S84,paper3_deep_mw_maddpg_uav_swarm,0.01750805228948593,0.01579177901857043,0.005717807152450405,0.08567384943535439,1.2968532592058182,1.4753413498401642,1.0,0.0,cuda
5400,S25,paper3_deep_mw_maddpg_uav_swarm,0.01338544487953186,0.0045211865174792365,0.02108248622971587,0.062286036287332536,1.3844879120588303,1.5274617224931717,1.0,0.0,cuda
5500,S91,paper3_deep_mw_maddpg_uav_swarm,0.03986576944589615,0.018978490384597535,0.05013124621473253,0.16717807190681738,1.252403661608696,1.5767137184739113,1.0,0.0,cuda
5600,S97,paper3_deep_mw_maddpg_uav_swarm,0.006146567407995462,0.0030648755819981943,0.007906507853476796,0.04762367803414791,1.152132824063301,1.3496656864881516,1.0,0.0,cuda
5700,S8,paper3_deep_mw_maddpg_uav_swarm,0.018331177532672882,0.015388959224978294,0.008494603771396214,0.08803541514483909,1.3615815490484238,1.568687081336975,1.0,0.0,cuda
5800,S42,paper3_deep_mw_maddpg_uav_swarm,0.09482701122760773,0.08448582445942066,0.027538644875676255,0.20512028165289495,1.469000205397606,1.5946976840496063,1.0,0.0,cuda
5900,S17,paper3_deep_mw_maddpg_uav_swarm,0.014672894030809402,0.005756517757909307,0.02094723446498392,0.05098794313378349,1.2497163116931915,1.5544442683458328,1.0,0.0,cuda
6000,S73,paper3_deep_mw_maddpg_uav_swarm,0.009992394596338272,0.00020915780382324556,0.02187009544832108,0.005830605764197473,1.2565496787428856,1.5499166175723076,1.0,0.0,cuda
6100,S17,paper3_deep_mw_maddpg_uav_swarm,0.018988654017448425,0.0028741216071495046,0.036638659450545674,0.037286427263356625,1.253855898976326,1.5544442683458328,1.0,0.0,cuda
6200,S79,paper3_deep_mw_maddpg_uav_swarm,0.008189743384718895,7.534279413690115e-05,0.018084256756992545,0.002351465375819428,1.2148240208625793,1.4043143391609192,1.0,0.0,cuda
6300,S61,paper3_deep_mw_maddpg_uav_swarm,0.0163807962089777,0.004207087620670791,0.02837193346931599,0.05936600580274281,1.1833090111613274,1.499161995947361,1.0,0.0,cuda
6400,S73,paper3_deep_mw_maddpg_uav_swarm,0.015196338295936584,0.0006004959141021615,0.032737147936131805,0.013587451674376805,1.2565496787428856,1.5499166175723076,1.0,0.0,cuda
6500,S6,paper3_deep_mw_maddpg_uav_swarm,0.00749918632209301,0.003164461134559815,0.010533322169415271,0.04052696260676318,1.2292504161596298,1.476056084036827,1.0,0.0,cuda
6600,S81,paper3_deep_mw_maddpg_uav_swarm,0.01142981555312872,0.0029444746905760155,0.019956497353987857,0.04950823686526725,1.0702533274888992,1.3021852001547813,1.0,0.0,cuda
6700,S12,paper3_deep_mw_maddpg_uav_swarm,0.04679868742823601,0.03701399343607603,0.027737055641409825,0.2696981129368538,1.2929889857769012,1.4559982270002365,1.0,0.0,cuda
6800,S77,paper3_deep_mw_maddpg_uav_swarm,0.014871951192617416,0.0005493462592767173,0.03210236973973224,0.01234607985368541,1.1552505865693092,1.4484662041068077,1.0,0.0,cuda
6900,S46,paper3_deep_mw_maddpg_uav_swarm,0.004343033768236637,1.3299004419931038e-06,0.009649539254951378,5.887276101762475e-05,1.2036700323224068,1.495579443871975,1.0,0.0,cuda
7000,S60,paper3_deep_mw_maddpg_uav_swarm,0.02342364564538002,0.01799897532214323,0.014310649690742139,0.10151223537493399,1.2314076125621796,1.4656003713607788,1.0,0.0,cuda
7100,S29,paper3_deep_mw_maddpg_uav_swarm,0.08260943740606308,0.07586231022014545,0.018279275973327458,0.14785477514790812,1.3155747056007385,1.4261186867952347,1.0,0.0,cuda
7200,S24,paper3_deep_mw_maddpg_uav_swarm,0.02376539632678032,0.011574211592233041,0.029062717760098167,0.08870369503227958,1.2437483817338943,1.4982286244630814,1.0,0.0,cuda
7300,S42,paper3_deep_mw_maddpg_uav_swarm,0.06380042433738708,0.05171706739189119,0.031768329652550165,0.22123923213212038,1.469000205397606,1.5946976840496063,1.0,0.0,cuda
7400,S92,paper3_deep_mw_maddpg_uav_swarm,0.015617221593856812,3.513222303297425e-05,0.0346512545212363,0.001097469090202376,1.1246917843818665,1.5091911628842354,1.0,0.0,cuda
7500,S80,paper3_deep_mw_maddpg_uav_swarm,0.0258987694978714,0.01729432375548612,0.021445077407406643,0.1045839531737526,1.2587831318378448,1.4051754474639893,1.0,0.0,cuda
7600,S14,paper3_deep_mw_maddpg_uav_swarm,0.01729455403983593,0.011832766805767392,0.01424919632700039,0.09503499744886665,1.357700377702713,1.4865945428609848,1.0,0.0,cuda
7700,S69,paper3_deep_mw_maddpg_uav_swarm,0.01563481241464615,0.012413426588183674,0.009045939543284476,0.08492872607934766,1.3005644530057907,1.4496264308691025,1.0,0.0,cuda
7800,S38,paper3_deep_mw_maddpg_uav_swarm,0.01016978919506073,0.0003235705116819698,0.02204748200620088,0.007514836865954777,1.4635439068078995,1.6678559929132462,1.0,0.0,cuda
7900,S75,paper3_deep_mw_maddpg_uav_swarm,0.023724589496850967,0.01608088849359035,0.01968831242993474,0.12160400443660602,1.2987927794456482,1.4449949115514755,1.0,0.0,cuda
8000,S8,paper3_deep_mw_maddpg_uav_swarm,0.0177881121635437,0.013499436523487951,0.011362127943812084,0.0824283169120092,1.377400130033493,1.5773435086011887,1.0,0.0,cuda
8100,S6,paper3_deep_mw_maddpg_uav_swarm,0.008094173856079578,0.0020320684479493423,0.01411635787872001,0.029025470312445137,1.2292504161596298,1.476056084036827,1.0,0.0,cuda
8200,S94,paper3_deep_mw_maddpg_uav_swarm,0.01091679371893406,0.005623001990328724,0.013378309984545922,0.0726447700033918,1.3261357843875885,1.5070643573999405,1.0,0.0,cuda
8300,S43,paper3_deep_mw_maddpg_uav_swarm,0.010875267907977104,0.002030414630990407,0.020488712752921856,0.03750667636063554,1.4552138596773148,1.6116302758455276,1.0,0.0,cuda
8400,S28,paper3_deep_mw_maddpg_uav_swarm,0.0119031285867095,0.0022942118225728336,0.022199029403054737,0.03806465571188844,1.3005682080984116,1.5003207176923752,1.0,0.0,cuda
8500,S7,paper3_deep_mw_maddpg_uav_swarm,0.010160553269088268,0.0040370675415033475,0.014852165204729317,0.05599880932421715,1.2414933741092682,1.4806205332279205,1.0,0.0,cuda
8600,S64,paper3_deep_mw_maddpg_uav_swarm,0.007062269374728203,1.5270615264739718e-05,0.015672248671762645,0.0005512565701417166,1.2566085010766983,1.5291337370872498,1.0,0.0,cuda
8700,S29,paper3_deep_mw_maddpg_uav_swarm,0.024199793115258217,0.02011967886119237,0.011136637665003946,0.09313721212182412,1.333534374833107,1.4908137768507004,1.0,0.0,cuda
8800,S51,paper3_deep_mw_maddpg_uav_swarm,0.028487391769886017,6.911704986123368e-05,0.0631953816391615,0.0019647222102274586,1.2993952929973602,1.6380117237567902,1.0,0.0,cuda
8900,S59,paper3_deep_mw_maddpg_uav_swarm,0.028225287795066833,0.01857765759334029,0.025610874581616372,0.18772618820885978,1.2727155983448029,1.381927639245987,1.0,0.0,cuda
9000,S60,paper3_deep_mw_maddpg_uav_swarm,0.03994854539632797,0.03327828470480654,0.01685616700706305,0.09150118761084607,1.2290143221616745,1.4702324122190475,1.0,0.0,cuda
9100,S7,paper3_deep_mw_maddpg_uav_swarm,0.01151355542242527,0.007355147445196053,0.011104457556029956,0.08385986658466234,1.2414933741092682,1.4806205332279205,1.0,0.0,cuda
9200,S13,paper3_deep_mw_maddpg_uav_swarm,0.027709588408470154,0.017997718715196953,0.024960715920315124,0.15204515522884776,1.4120047688484192,1.5753149092197418,1.0,0.0,cuda
9300,S87,paper3_deep_mw_maddpg_uav_swarm,0.0034380219876766205,0.000769051956012845,0.006248738770409545,0.014296244329743272,1.2272281050682068,1.5007027983665466,1.0,0.0,cuda
9400,S21,paper3_deep_mw_maddpg_uav_swarm,0.06330575048923492,0.04623080047895023,0.04231948103188188,0.1968818387625788,1.1814604103565216,1.4519003331661224,1.0,0.0,cuda
9500,S62,paper3_deep_mw_maddpg_uav_swarm,0.0035533446352928877,5.7342924263847905e-05,0.007806085906850058,0.0016736823668566463,1.2331015318632126,1.4613916128873825,1.0,0.0,cuda
9600,S29,paper3_deep_mw_maddpg_uav_swarm,0.039391208440065384,0.034845978747398476,0.01189710481230577,0.0808465622358246,1.333534374833107,1.4908137768507004,1.0,0.0,cuda
9700,S86,paper3_deep_mw_maddpg_uav_swarm,0.021984022110700607,0.0003821455284191977,0.04820237698731944,0.00891933757677068,1.265913911163807,1.606721006333828,1.0,0.0,cuda
9800,S55,paper3_deep_mw_maddpg_uav_swarm,0.012054520659148693,7.179242400567887e-05,0.026675074616832717,0.00210550795421538,1.3633895367383957,1.559767633676529,1.0,0.0,cuda
9900,S74,paper3_deep_mw_maddpg_uav_swarm,0.018142908811569214,0.005346427249605767,0.02979440199669625,0.06109981687666277,1.2989745885133743,1.5981732159852982,1.0,0.0,cuda
10000,S100,paper3_deep_mw_maddpg_uav_swarm,0.04469287395477295,0.019258219022475487,0.058440776647330495,0.08636931411726333,1.1946169883012772,1.3460211008787155,1.0,0.0,cuda
10100,S92,paper3_deep_mw_maddpg_uav_swarm,0.03661102056503296,0.019836453194328918,0.03920208051567897,0.08663671245092816,1.3628799468278885,1.6302732527256012,1.0,0.0,cuda
10200,S59,paper3_deep_mw_maddpg_uav_swarm,0.023670440539717674,0.006662008564399358,0.039578057076141704,0.08016924845020977,1.2727155983448029,1.381927639245987,1.0,0.0,cuda
10300,S55,paper3_deep_mw_maddpg_uav_swarm,0.004803875461220741,0.0011676819491093227,0.008519447685102932,0.019755758235373698,1.3633895367383957,1.559767633676529,1.0,0.0,cuda
10400,S25,paper3_deep_mw_maddpg_uav_swarm,0.008090024814009666,0.0005655904616332919,0.01697606765628734,0.011479557836083565,1.3836821615695953,1.521015778183937,1.0,0.0,cuda
10500,S93,paper3_deep_mw_maddpg_uav_swarm,0.0065007321536540985,0.00024387102624245927,0.014046922381567128,0.006425347251291353,1.3714084029197693,1.5042881816625595,1.0,0.0,cuda
10600,S54,paper3_deep_mw_maddpg_uav_swarm,0.003597389906644821,0.00011188644020876382,0.007816391906544595,0.0031872973177620124,1.3485123217105865,1.5461553633213043,1.0,0.0,cuda
10700,S53,paper3_deep_mw_maddpg_uav_swarm,0.0031620454974472523,0.0,0.007026768904324854,2.6786298863475182e-08,1.3571771830320358,1.597785845398903,1.0,0.0,cuda
10800,S62,paper3_deep_mw_maddpg_uav_swarm,0.002133600879460573,1.264852562599117e-05,0.004723134185951494,0.00044581043806424443,1.2331015318632126,1.4613916128873825,1.0,0.0,cuda
10900,S12,paper3_deep_mw_maddpg_uav_swarm,0.022612597793340683,0.018778753699237427,0.012241334879945498,0.16747568771716245,1.2929889857769012,1.4559982270002365,1.0,0.0,cuda
11000,S79,paper3_deep_mw_maddpg_uav_swarm,0.007196424528956413,2.5554477236511275e-06,0.01598877045489644,0.00010770765933437341,1.2148240208625793,1.4043143391609192,1.0,0.0,cuda
11100,S100,paper3_deep_mw_maddpg_uav_swarm,0.04618612676858902,0.025450534191008956,0.047987543111958075,0.08587980864861218,1.1946169883012772,1.3460211008787155,1.0,0.0,cuda
11200,S47,paper3_deep_mw_maddpg_uav_swarm,0.009049099870026112,5.100228372612037e-05,0.020029374602017924,0.0015121283852358987,1.2624675631523132,1.5231300592422485,1.0,0.0,cuda
11300,S87,paper3_deep_mw_maddpg_uav_swarm,0.003673427039757371,0.0002359032314416254,0.0077670483353813324,0.005764801637269601,1.2263773381710052,1.496124342083931,1.0,0.0,cuda
11400,S27,paper3_deep_mw_maddpg_uav_swarm,0.01454993151128292,3.0573399271816015e-05,0.03228677611332387,0.0009690848843675994,1.188045173883438,1.5185388997197151,1.0,0.0,cuda
11500,S58,paper3_deep_mw_maddpg_uav_swarm,0.00640002079308033,3.6319479472801675e-06,0.014217440537443338,0.00014594770974867433,1.391262412071228,1.6153943687677383,1.0,0.0,cuda
11600,S9,paper3_deep_mw_maddpg_uav_swarm,0.012771174311637878,0.0030006745046184946,0.022752357537683565,0.046806085499762964,1.3308620601892471,1.4531572312116623,1.0,0.0,cuda
11700,S11,paper3_deep_mw_maddpg_uav_swarm,0.004726026207208633,0.00013017478715826591,0.010288480851386339,0.0033964869467917737,1.2285504639148712,1.434951737523079,1.0,0.0,cuda
11800,S31,paper3_deep_mw_maddpg_uav_swarm,0.02872834913432598,1.755929861246841e-05,0.06381668604444712,0.0006717213580819644,1.0582428723573685,1.298093929886818,1.0,0.0,cuda
11900,S23,paper3_deep_mw_maddpg_uav_swarm,0.009534264914691448,0.005565940482401999,0.01007343594392296,0.056472133226550585,1.329604148864746,1.518950954079628,1.0,0.0,cuda
12000,S1,paper3_deep_mw_maddpg_uav_swarm,0.007997744716703892,0.0002638325822772458,0.017334468375807432,0.006659857176545633,1.2388238161802292,1.4931316673755646,1.0,0.0,cuda
12100,S24,paper3_deep_mw_maddpg_uav_swarm,0.03780955821275711,0.032095457715962894,0.016174238524399698,0.15643113997214186,1.26512610912323,1.4498616755008698,1.0,0.0,cuda
12200,S32,paper3_deep_mw_maddpg_uav_swarm,0.026356935501098633,0.0009251402807421982,0.05688133871444734,0.016480670338268166,1.2306741774082184,1.5645107626914978,1.0,0.0,cuda
12300,S73,paper3_deep_mw_maddpg_uav_swarm,0.020745491608977318,0.00048109149789254957,0.045251603951328434,0.009881982388835609,1.2185398265719414,1.5734949484467506,1.0,0.0,cuda
12400,S48,paper3_deep_mw_maddpg_uav_swarm,0.020213428884744644,0.0012343921698629856,0.042630883699530386,0.0204860914261823,1.2065741196274757,1.5437845960259438,1.0,0.0,cuda
12500,S58,paper3_deep_mw_maddpg_uav_swarm,0.014932184480130672,1.8626446163239052e-08,0.0331826186957187,1.2132195681676428e-06,1.3065616637468338,1.5453007966279984,1.0,0.0,cuda
12600,S93,paper3_deep_mw_maddpg_uav_swarm,0.008150761015713215,0.00010371341886616925,0.01795362203120021,0.0032081612794829994,1.3714084029197693,1.5042881816625595,1.0,0.0,cuda
12700,S23,paper3_deep_mw_maddpg_uav_swarm,0.05784225091338158,0.05597825672657564,0.00539893983022921,0.05655312693654201,1.334157258272171,1.557079792022705,1.0,0.0,cuda
12800,S54,paper3_deep_mw_maddpg_uav_swarm,0.00747014069929719,1.466314895992582e-05,0.01657914174029429,0.0005135748330658489,1.3365599662065506,1.5804307162761688,1.0,0.0,cuda
12900,S38,paper3_deep_mw_maddpg_uav_swarm,0.009316357783973217,0.00010815481022063977,0.02052720079757364,0.002903766593473039,1.4635439068078995,1.6678559929132462,1.0,0.0,cuda
13000,S54,paper3_deep_mw_maddpg_uav_swarm,0.002634427510201931,1.864326801737093e-05,0.005826841177622555,0.0006294396593066033,1.3485123217105865,1.5461553633213043,1.0,0.0,cuda
13100,S11,paper3_deep_mw_maddpg_uav_swarm,0.0030840474646538496,4.822922755831627e-05,0.006778742257665726,0.001461587720927402,1.260061040520668,1.449426457285881,1.0,0.0,cuda
13200,S92,paper3_deep_mw_maddpg_uav_swarm,0.0240012314170599,0.008143939047272397,0.036735698056872934,0.06737723999938093,1.363930106163025,1.6302732527256012,1.0,0.0,cuda
13300,S28,paper3_deep_mw_maddpg_uav_swarm,0.010056756436824799,0.002434263695143102,0.017679329954262357,0.03332047775100243,1.3946084380149841,1.5656774789094925,1.0,0.0,cuda
13400,S61,paper3_deep_mw_maddpg_uav_swarm,0.013082494959235191,2.119636889119647e-06,0.029069566720863804,9.304282505031478e-05,1.1819717809557915,1.498673252761364,1.0,0.0,cuda
13500,S3,paper3_deep_mw_maddpg_uav_swarm,0.023440638557076454,0.015335624329956943,0.01987189337341988,0.08373365137783728,1.3721910566091537,1.578116089105606,1.0,0.0,cuda
13600,S44,paper3_deep_mw_maddpg_uav_swarm,0.02917630970478058,0.008373245300617782,0.047857236950221704,0.07326899569538652,1.2567861378192902,1.3795039355754852,1.0,0.0,cuda
13700,S8,paper3_deep_mw_maddpg_uav_swarm,0.01950099878013134,0.006058200705581385,0.031167725275736302,0.05826785558972376,1.377400130033493,1.5773435086011887,1.0,0.0,cuda
13800,S90,paper3_deep_mw_maddpg_uav_swarm,0.06189854443073273,0.05209743045270265,0.026622244332429545,0.2178896395488863,1.224544197320938,1.3734317421913147,1.0,0.0,cuda
13900,S14,paper3_deep_mw_maddpg_uav_swarm,0.015481879934668541,0.006055078835856653,0.022245117193733677,0.05835018882482506,1.357700377702713,1.4865945428609848,1.0,0.0,cuda
14000,S43,paper3_deep_mw_maddpg_uav_swarm,0.007969426922500134,0.0011764357747097165,0.015569249000691343,0.0213171295276382,1.3229192346334457,1.4942567497491837,1.0,0.0,cuda
14100,S52,paper3_deep_mw_maddpg_uav_swarm,0.01497739553451538,0.006304583795976981,0.020857555966358632,0.0713089071441841,1.3288332223892212,1.6113969087600708,1.0,0.0,cuda
14200,S1,paper3_deep_mw_maddpg_uav_swarm,0.011050106026232243,0.00011388584698579507,0.024366100196857587,0.002852477484604925,1.2017668932676315,1.475378841161728,1.0,0.0,cuda
14300,S67,paper3_deep_mw_maddpg_uav_swarm,0.004240075126290321,0.001233399521879619,0.007142085232771933,0.020726293358310492,1.2589553594589233,1.5028339326381683,1.0,0.0,cuda
14400,S76,paper3_deep_mw_maddpg_uav_swarm,0.03217657655477524,0.007141728361602873,0.05728524252481293,0.07435122203695092,1.0507203340530396,1.3605881482362747,1.0,0.0,cuda
14500,S73,paper3_deep_mw_maddpg_uav_swarm,0.016481753438711166,0.00018946643103845417,0.03630760466330685,0.004613499161196705,1.2305062338709831,1.5436538830399513,1.0,0.0,cuda
